visit_id,cookie_id,page_id,event_type,sequence_number,event_time
61d259,26e8e9,9,2,7,"2020-02-02 14:18:16"
61d259,26e8e9,12,1,8,"2020-02-02 14:18:34"
61d259,26e8e9,13,3,9,"2020-02-02 14:19:25"
f22908,08494b,1,1,1,"2020-04-28 15:34:09"
f22908,08494b,2,1,2,"2020-04-28 15:34:12"
f22908,08494b,3,1,3,"2020-04-28 15:34:15"
f22908,08494b,3,2,4,"2020-04-28 15:35:10"
f22908,08494b,4,1,5,"2020-04-28 15:35:43"
f22908,08494b,4,2,6,"2020-04-28 15:36:37"
f22908,08494b,5,1,7,"2020-04-28 15:36:58"
f22908,08494b,9,1,8,"2020-04-28 15:37:24"
f22908,08494b,9,2,9,"2020-04-28 15:38:08"
f22908,08494b,10,1,10,"2020-04-28 15:38:11"
f22908,08494b,10,2,11,"2020-04-28 15:38:41"
f22908,08494b,11,1,12,"2020-04-28 15:39:39"
f22908,08494b,11,2,13,"2020-04-28 15:40:22"
f22908,08494b,12,1,14,"2020-04-28 15:40:27"
f22908,08494b,13,3,15,"2020-04-28 15:41:11"
ce890a,0e2865,1,1,1,"2020-05-09 08:27:09"
ce890a,0e2865,2,1,2,"2020-05-09 08:28:04"
ce890a,0e2865,6,1,3,"2020-05-09 08:28:23"
ce890a,0e2865,7,1,4,"2020-05-09 08:29:19"
ce890a,0e2865,11,1,5,"2020-05-09 08:30:08"
ce890a,0e2865,11,2,6,"2020-05-09 08:31:07"
7f57ff,9a0dce,1,1,1,"2020-03-25 03:05:09"
7f57ff,9a0dce,3,1,2,"2020-03-25 03:06:01"
7f57ff,9a0dce,3,2,3,"2020-03-25 03:06:47"
7f57ff,9a0dce,5,1,4,"2020-03-25 03:07:31"
7f57ff,9a0dce,5,2,5,"2020-03-25 03:07:44"
7f57ff,9a0dce,6,1,6,"2020-03-25 03:08:26"
7f57ff,9a0dce,6,2,7,"2020-03-25 03:09:16"
7f57ff,9a0dce,8,1,8,"2020-03-25 03:09:22"
7f57ff,9a0dce,10,1,9,"2020-03-25 03:09:22"
7f57ff,9a0dce,10,2,10,"2020-03-25 03:10:08"
7f57ff,9a0dce,12,1,11,"2020-03-25 03:10:49"
7f57ff,9a0dce,13,3,12,"2020-03-25 03:11:49"
00b0a0,97b3d3,1,1,1,"2020-05-17 06:29:29"
00b0a0,97b3d3,2,1,2,"2020-05-17 06:29:44"
00b0a0,97b3d3,4,1,3,"2020-05-17 06:29:54"
00b0a0,97b3d3,5,1,4,"2020-05-17 06:30:04"
00b0a0,97b3d3,5,2,5,"2020-05-17 06:30:14"
00b0a0,97b3d3,9,1,6,"2020-05-17 06:30:44"
00b0a0,97b3d3,9,2,7,"2020-05-17 06:31:35"
00b0a0,97b3d3,10,1,8,"2020-05-17 06:32:19"
00b0a0,97b3d3,10,2,9,"2020-05-17 06:32:53"
00b0a0,97b3d3,12,1,10,"2020-05-17 06:33:31"
00b0a0,97b3d3,13,3,11,"2020-05-17 06:33:57"
24e041,f1a3d4,1,1,1,"2020-02-15 20:14:41"
24e041,f1a3d4,2,1,2,"2020-02-15 20:14:48"
24e041,f1a3d4,3,1,3,"2020-02-15 20:14:51"
24e041,f1a3d4,3,2,4,"2020-02-15 20:15:01"
24e041,f1a3d4,7,1,5,"2020-02-15 20:15:27"
24e041,f1a3d4,7,2,6,"2020-02-15 20:16:24"
24e041,f1a3d4,9,1,7,"2020-02-15 20:16:33"
24e041,f1a3d4,10,1,8,"2020-02-15 20:17:29"
24e041,f1a3d4,10,2,9,"2020-02-15 20:18:08"
24e041,f1a3d4,11,1,10,"2020-02-15 20:18:30"
6cbcc8,d7df7b,1,1,1,"2020-04-14 13:37:13"
6cbcc8,d7df7b,2,1,2,"2020-04-14 13:37:39"
6cbcc8,d7df7b,3,1,3,"2020-04-14 13:38:23"
6cbcc8,d7df7b,4,1,4,"2020-04-14 13:39:10"
6cbcc8,d7df7b,9,1,5,"2020-04-14 13:39:23"
6cbcc8,d7df7b,9,2,6,"2020-04-14 13:39:34"
6cbcc8,d7df7b,11,1,7,"2020-04-14 13:39:55"
6cbcc8,d7df7b,12,1,8,"2020-04-14 13:39:58"
6cbcc8,d7df7b,13,3,9,"2020-04-14 13:40:42"
4a16dd,0ff4aa,1,1,1,"2020-03-17 08:32:18"
4a16dd,0ff4aa,2,1,2,"2020-03-17 08:32:23"
4a16dd,0ff4aa,3,1,3,"2020-03-17 08:32:29"
4a16dd,0ff4aa,6,1,4,"2020-03-17 08:33:03"
4a16dd,0ff4aa,6,2,5,"2020-03-17 08:33:42"
4a16dd,0ff4aa,12,1,6,"2020-03-17 08:34:04"
4a16dd,0ff4aa,13,3,7,"2020-03-17 08:35:01"
abd783,c2ad4f,1,1,1,"2020-02-15 11:33:43"
abd783,c2ad4f,2,1,2,"2020-02-15 11:34:36"
abd783,c2ad4f,3,1,3,"2020-02-15 11:35:22"
abd783,c2ad4f,3,2,4,"2020-02-15 11:36:02"
abd783,c2ad4f,4,1,5,"2020-02-15 11:36:14"
abd783,c2ad4f,4,2,6,"2020-02-15 11:36:16"
abd783,c2ad4f,5,1,7,"2020-02-15 11:36:47"
abd783,c2ad4f,5,2,8,"2020-02-15 11:36:48"
abd783,c2ad4f,8,1,9,"2020-02-15 11:37:13"
abd783,c2ad4f,8,2,10,"2020-02-15 11:37:44"
abd783,c2ad4f,9,1,11,"2020-02-15 11:38:35"
abd783,c2ad4f,9,2,12,"2020-02-15 11:39:13"
abd783,c2ad4f,10,1,13,"2020-02-15 11:40:09"
abd783,c2ad4f,10,2,14,"2020-02-15 11:40:16"
abd783,c2ad4f,11,1,15,"2020-02-15 11:41:00"
abd783,c2ad4f,11,2,16,"2020-02-15 11:41:56"
abd783,c2ad4f,12,1,17,"2020-02-15 11:42:53"
abd783,c2ad4f,13,3,18,"2020-02-15 11:43:10"
985b98,64b8ea,1,1,1,"2020-02-22 01:33:41"
985b98,64b8ea,2,1,2,"2020-02-22 01:34:04"
985b98,64b8ea,4,1,3,"2020-02-22 01:35:01"
985b98,64b8ea,5,1,4,"2020-02-22 01:35:14"
985b98,64b8ea,5,2,5,"2020-02-22 01:35:38"
985b98,64b8ea,6,1,6,"2020-02-22 01:35:43"
985b98,64b8ea,6,2,7,"2020-02-22 01:36:32"
985b98,64b8ea,7,1,8,"2020-02-22 01:36:46"
985b98,64b8ea,7,2,9,"2020-02-22 01:37:01"
985b98,64b8ea,10,1,10,"2020-02-22 01:37:56"
985b98,64b8ea,11,1,11,"2020-02-22 01:38:27"
985b98,64b8ea,12,1,12,"2020-02-22 01:39:14"
985b98,64b8ea,13,3,13,"2020-02-22 01:39:18"
3d5565,fb9e49,1,1,1,"2020-03-15 06:09:25"
3d5565,fb9e49,2,1,2,"2020-03-15 06:09:37"
3d5565,fb9e49,6,1,3,"2020-03-15 06:09:55"
3d5565,fb9e49,7,1,4,"2020-03-15 06:10:26"
3d5565,fb9e49,9,1,5,"2020-03-15 06:11:02"
49f2ba,ab0696,1,1,1,"2020-03-26 02:21:47"
49f2ba,ab0696,2,1,2,"2020-03-26 02:21:52"
49f2ba,ab0696,3,1,3,"2020-03-26 02:22:28"
49f2ba,ab0696,3,2,4,"2020-03-26 02:22:47"
49f2ba,ab0696,4,1,5,"2020-03-26 02:23:31"
49f2ba,ab0696,5,1,6,"2020-03-26 02:24:08"
49f2ba,ab0696,6,1,7,"2020-03-26 02:24:44"
49f2ba,ab0696,7,1,8,"2020-03-26 02:25:36"
49f2ba,ab0696,9,1,9,"2020-03-26 02:25:50"
49f2ba,ab0696,9,2,10,"2020-03-26 02:26:40"
49f2ba,ab0696,10,1,11,"2020-03-26 02:27:23"
49f2ba,ab0696,10,2,12,"2020-03-26 02:27:32"
49f2ba,ab0696,12,1,13,"2020-03-26 02:28:00"
49f2ba,ab0696,13,3,14,"2020-03-26 02:28:03"
66a47b,f719c0,1,1,1,"2020-02-22 05:30:20"
66a47b,f719c0,2,1,2,"2020-02-22 05:30:37"
66a47b,f719c0,6,1,3,"2020-02-22 05:31:30"
66a47b,f719c0,9,1,4,"2020-02-22 05:32:04"
66a47b,f719c0,11,1,5,"2020-02-22 05:32:16"
0d09fa,0af642,1,1,1,"2020-02-23 13:00:25"
0d09fa,0af642,3,1,2,"2020-02-23 13:01:18"
0d09fa,0af642,3,2,3,"2020-02-23 13:02:09"
0d09fa,0af642,5,1,4,"2020-02-23 13:02:26"
0d09fa,0af642,7,1,5,"2020-02-23 13:03:25"
0d09fa,0af642,7,2,6,"2020-02-23 13:03:33"
0d09fa,0af642,8,1,7,"2020-02-23 13:04:23"
0d09fa,0af642,9,1,8,"2020-02-23 13:04:41"
0d09fa,0af642,11,1,9,"2020-02-23 13:04:56"
0d09fa,0af642,11,2,10,"2020-02-23 13:05:03"
0d09fa,0af642,12,1,11,"2020-02-23 13:05:35"
0d09fa,0af642,13,3,12,"2020-02-23 13:06:30"
a96caa,2bc5b5,1,1,1,"2020-01-28 05:58:11"
a96caa,2bc5b5,2,1,2,"2020-01-28 05:58:39"
a96caa,2bc5b5,3,1,3,"2020-01-28 05:59:14"
a96caa,2bc5b5,3,2,4,"2020-01-28 05:59:14"
a96caa,2bc5b5,4,1,5,"2020-01-28 05:59:26"
a96caa,2bc5b5,4,2,6,"2020-01-28 06:00:22"
a96caa,2bc5b5,7,1,7,"2020-01-28 06:01:21"
a96caa,2bc5b5,8,1,8,"2020-01-28 06:02:06"
a96caa,2bc5b5,8,2,9,"2020-01-28 06:02:33"
a96caa,2bc5b5,9,1,10,"2020-01-28 06:03:14"
a96caa,2bc5b5,10,1,11,"2020-01-28 06:03:18"
a96caa,2bc5b5,11,1,12,"2020-01-28 06:03:43"
a96caa,2bc5b5,11,2,13,"2020-01-28 06:04:14"
a96caa,2bc5b5,12,1,14,"2020-01-28 06:04:35"
a96caa,2bc5b5,13,3,15,"2020-01-28 06:04:54"
17ce25,8ff55a,1,1,1,"2020-03-06 13:04:20"
17ce25,8ff55a,2,1,2,"2020-03-06 13:05:18"
17ce25,8ff55a,4,1,3,"2020-03-06 13:05:54"
17ce25,8ff55a,4,2,4,"2020-03-06 13:06:53"
17ce25,8ff55a,5,1,5,"2020-03-06 13:07:20"
17ce25,8ff55a,5,2,6,"2020-03-06 13:08:14"
17ce25,8ff55a,6,1,7,"2020-03-06 13:08:35"
17ce25,8ff55a,9,1,8,"2020-03-06 13:09:33"
17ce25,8ff55a,9,2,9,"2020-03-06 13:09:55"
17ce25,8ff55a,11,1,10,"2020-03-06 13:10:00"
17ce25,8ff55a,12,1,11,"2020-03-06 13:10:31"
17ce25,8ff55a,13,3,12,"2020-03-06 13:10:50"
ea982d,8c3236,1,1,1,"2020-03-16 08:15:30"
ea982d,8c3236,6,1,2,"2020-03-16 08:16:27"
ea982d,8c3236,6,2,3,"2020-03-16 08:17:10"
ea982d,8c3236,10,1,4,"2020-03-16 08:17:34"
484ece,921931,1,1,1,"2020-03-26 12:49:02"
484ece,921931,2,1,2,"2020-03-26 12:49:15"
484ece,921931,3,1,3,"2020-03-26 12:49:19"
484ece,921931,3,2,4,"2020-03-26 12:50:05"
484ece,921931,4,1,5,"2020-03-26 12:50:22"
484ece,921931,7,1,6,"2020-03-26 12:51:02"
484ece,921931,7,2,7,"2020-03-26 12:51:05"
484ece,921931,9,1,8,"2020-03-26 12:51:31"
484ece,921931,9,2,9,"2020-03-26 12:51:59"
484ece,921931,10,1,10,"2020-03-26 12:52:23"
484ece,921931,10,2,11,"2020-03-26 12:52:49"
484ece,921931,11,1,12,"2020-03-26 12:53:09"
484ece,921931,12,1,13,"2020-03-26 12:53:37"
484ece,921931,13,3,14,"2020-03-26 12:54:33"
4832e9,90090d,1,1,1,"2020-03-02 02:42:46"
4832e9,90090d,2,1,2,"2020-03-02 02:42:57"
4832e9,90090d,4,1,3,"2020-03-02 02:43:30"
4832e9,90090d,5,1,4,"2020-03-02 02:44:29"
4832e9,90090d,8,1,5,"2020-03-02 02:45:24"
4832e9,90090d,9,1,6,"2020-03-02 02:45:46"
4832e9,90090d,10,1,7,"2020-03-02 02:46:27"
4832e9,90090d,10,2,8,"2020-03-02 02:47:02"
4832e9,90090d,12,1,9,"2020-03-02 02:47:59"
4832e9,90090d,13,3,10,"2020-03-02 02:48:28"
a58394,355624,1,1,1,"2020-03-19 23:40:31"
a58394,355624,2,1,2,"2020-03-19 23:41:18"
a58394,355624,5,1,3,"2020-03-19 23:41:38"
a58394,355624,6,1,4,"2020-03-19 23:42:09"
a58394,355624,6,2,5,"2020-03-19 23:42:20"
a58394,355624,9,1,6,"2020-03-19 23:42:30"
a58394,355624,10,1,7,"2020-03-19 23:43:26"
a58394,355624,11,1,8,"2020-03-19 23:44:13"
a58394,355624,11,2,9,"2020-03-19 23:44:29"
a58394,355624,12,1,10,"2020-03-19 23:44:45"
a58394,355624,13,3,11,"2020-03-19 23:45:15"
18373b,1a3c5e,1,1,1,"2020-02-20 08:08:30"
18373b,1a3c5e,3,1,2,"2020-02-20 08:09:11"
18373b,1a3c5e,8,1,3,"2020-02-20 08:09:22"
18373b,1a3c5e,11,1,4,"2020-02-20 08:09:23"
18373b,1a3c5e,11,2,5,"2020-02-20 08:10:07"
18373b,1a3c5e,12,1,6,"2020-02-20 08:10:58"
18373b,1a3c5e,13,3,7,"2020-02-20 08:11:33"
257dad,9f76ef,1,1,1,"2020-01-31 15:42:29"
257dad,9f76ef,2,1,2,"2020-01-31 15:43:01"
257dad,9f76ef,5,1,3,"2020-01-31 15:43:11"
257dad,9f76ef,6,1,4,"2020-01-31 15:43:18"
257dad,9f76ef,8,1,5,"2020-01-31 15:44:03"
257dad,9f76ef,9,1,6,"2020-01-31 15:44:28"
257dad,9f76ef,10,1,7,"2020-01-31 15:44:39"
257dad,9f76ef,10,2,8,"2020-01-31 15:44:52"
257dad,9f76ef,12,1,9,"2020-01-31 15:45:52"
257dad,9f76ef,13,3,10,"2020-01-31 15:46:35"
c5b87e,4a2e0b,1,1,1,"2020-03-12 14:40:59"
c5b87e,4a2e0b,2,1,2,"2020-03-12 14:41:20"
c5b87e,4a2e0b,4,1,3,"2020-03-12 14:42:03"
c5b87e,4a2e0b,4,2,4,"2020-03-12 14:42:58"
c5b87e,4a2e0b,5,1,5,"2020-03-12 14:43:17"
c5b87e,4a2e0b,6,1,6,"2020-03-12 14:44:03"
c5b87e,4a2e0b,7,1,7,"2020-03-12 14:44:35"
c5b87e,4a2e0b,7,2,8,"2020-03-12 14:44:53"
c5b87e,4a2e0b,9,1,9,"2020-03-12 14:45:41"
c5b87e,4a2e0b,9,2,10,"2020-03-12 14:46:17"
c5b87e,4a2e0b,10,1,11,"2020-03-12 14:46:51"
c5b87e,4a2e0b,10,2,12,"2020-03-12 14:47:27"
c5b87e,4a2e0b,12,1,13,"2020-03-12 14:48:26"
c5b87e,4a2e0b,13,3,14,"2020-03-12 14:49:03"
3130f7,94584e,1,1,1,"2020-04-23 20:56:11"
3130f7,94584e,2,1,2,"2020-04-23 20:56:31"
3130f7,94584e,4,1,3,"2020-04-23 20:57:25"
3130f7,94584e,4,2,4,"2020-04-23 20:57:51"
3130f7,94584e,5,1,5,"2020-04-23 20:58:45"
3130f7,94584e,6,1,6,"2020-04-23 20:58:59"
3130f7,94584e,6,2,7,"2020-04-23 20:59:39"
3130f7,94584e,7,1,8,"2020-04-23 21:00:29"
3130f7,94584e,8,1,9,"2020-04-23 21:01:25"
3130f7,94584e,9,1,10,"2020-04-23 21:01:38"
b1290c,9c5130,1,1,1,"2020-02-28 11:14:34"
b1290c,9c5130,2,1,2,"2020-02-28 11:15:13"
b1290c,9c5130,5,1,3,"2020-02-28 11:15:30"
b1290c,9c5130,5,2,4,"2020-02-28 11:16:22"
b1290c,9c5130,7,1,5,"2020-02-28 11:17:12"
b1290c,9c5130,7,2,6,"2020-02-28 11:17:54"
b1290c,9c5130,8,1,7,"2020-02-28 11:18:03"
b1290c,9c5130,8,2,8,"2020-02-28 11:18:37"
b1290c,9c5130,9,1,9,"2020-02-28 11:19:23"
b1290c,9c5130,9,2,10,"2020-02-28 11:20:13"
b1290c,9c5130,10,1,11,"2020-02-28 11:20:48"
35535f,dc65c5,1,1,1,"2020-02-13 03:47:01"
35535f,dc65c5,2,1,2,"2020-02-13 03:47:55"
35535f,dc65c5,4,1,3,"2020-02-13 03:48:40"
35535f,dc65c5,4,2,4,"2020-02-13 03:49:27"
35535f,dc65c5,5,1,5,"2020-02-13 03:49:59"
35535f,dc65c5,7,1,6,"2020-02-13 03:50:40"
35535f,dc65c5,8,1,7,"2020-02-13 03:51:03"
35535f,dc65c5,8,2,8,"2020-02-13 03:51:13"
35535f,dc65c5,9,1,9,"2020-02-13 03:51:38"
76ee84,707486,1,1,1,"2020-05-28 20:11:55"
76ee84,707486,2,1,2,"2020-05-28 20:12:40"
76ee84,707486,3,1,3,"2020-05-28 20:13:24"
76ee84,707486,3,2,4,"2020-05-28 20:14:08"
76ee84,707486,5,1,5,"2020-05-28 20:15:04"
76ee84,707486,9,1,6,"2020-05-28 20:15:21"
76ee84,707486,9,2,7,"2020-05-28 20:15:47"
76ee84,707486,10,1,8,"2020-05-28 20:16:37"
76ee84,707486,10,2,9,"2020-05-28 20:16:41"
76ee84,707486,12,1,10,"2020-05-28 20:16:49"
76ee84,707486,13,3,11,"2020-05-28 20:17:16"
ce65c9,ef10ed,1,1,1,"2020-02-28 07:06:01"
ce65c9,ef10ed,2,1,2,"2020-02-28 07:06:57"
ce65c9,ef10ed,3,1,3,"2020-02-28 07:07:39"
ce65c9,ef10ed,4,1,4,"2020-02-28 07:08:04"
ce65c9,ef10ed,4,2,5,"2020-02-28 07:08:51"
ce65c9,ef10ed,8,1,6,"2020-02-28 07:09:01"
ce65c9,ef10ed,9,1,7,"2020-02-28 07:09:11"
ce65c9,ef10ed,9,2,8,"2020-02-28 07:09:37"
ce65c9,ef10ed,12,1,9,"2020-02-28 07:10:32"
ce65c9,ef10ed,13,3,10,"2020-02-28 07:10:57"
bef9bf,1b8abf,1,1,1,"2020-03-07 16:48:20"
bef9bf,1b8abf,2,1,2,"2020-03-07 16:48:38"
bef9bf,1b8abf,3,1,3,"2020-03-07 16:49:09"
bef9bf,1b8abf,3,2,4,"2020-03-07 16:49:59"
bef9bf,1b8abf,4,1,5,"2020-03-07 16:50:27"
bef9bf,1b8abf,5,1,6,"2020-03-07 16:51:02"
bef9bf,1b8abf,5,2,7,"2020-03-07 16:51:16"
bef9bf,1b8abf,10,1,8,"2020-03-07 16:51:40"
bef9bf,1b8abf,11,1,9,"2020-03-07 16:52:34"
bef9bf,1b8abf,11,2,10,"2020-03-07 16:52:39"
bef9bf,1b8abf,12,1,11,"2020-03-07 16:52:53"
bef9bf,1b8abf,13,3,12,"2020-03-07 16:53:50"
de3316,48f6a4,1,1,1,"2020-05-16 09:16:32"
de3316,48f6a4,2,1,2,"2020-05-16 09:17:30"
de3316,48f6a4,5,1,3,"2020-05-16 09:17:32"
de3316,48f6a4,5,2,4,"2020-05-16 09:18:04"
de3316,48f6a4,8,1,5,"2020-05-16 09:18:04"
de3316,48f6a4,8,2,6,"2020-05-16 09:18:38"
de3316,48f6a4,9,1,7,"2020-05-16 09:19:36"
de3316,48f6a4,12,1,8,"2020-05-16 09:19:54"
de3316,48f6a4,13,3,9,"2020-05-16 09:20:11"
dac7e3,ad1977,1,1,1,"2020-03-05 23:44:03"
dac7e3,ad1977,2,1,2,"2020-03-05 23:44:37"
dac7e3,ad1977,5,1,3,"2020-03-05 23:45:17"
dac7e3,ad1977,5,2,4,"2020-03-05 23:46:09"
dac7e3,ad1977,7,1,5,"2020-03-05 23:46:23"
dac7e3,ad1977,8,1,6,"2020-03-05 23:46:47"
dac7e3,ad1977,9,1,7,"2020-03-05 23:47:00"
dac7e3,ad1977,10,1,8,"2020-03-05 23:47:30"
dac7e3,ad1977,11,1,9,"2020-03-05 23:47:38"
dac7e3,ad1977,11,2,10,"2020-03-05 23:48:13"
dac7e3,ad1977,12,1,11,"2020-03-05 23:48:51"
dac7e3,ad1977,13,3,12,"2020-03-05 23:49:00"
7001b2,421e91,1,1,1,"2020-03-18 22:13:55"
7001b2,421e91,6,1,2,"2020-03-18 22:14:06"
7001b2,421e91,6,2,3,"2020-03-18 22:14:48"
7001b2,421e91,7,1,4,"2020-03-18 22:15:45"
7001b2,421e91,7,2,5,"2020-03-18 22:16:06"
7001b2,421e91,8,1,6,"2020-03-18 22:16:20"
7001b2,421e91,10,1,7,"2020-03-18 22:16:45"
7001b2,421e91,10,2,8,"2020-03-18 22:17:04"
7001b2,421e91,11,1,9,"2020-03-18 22:17:23"
7001b2,421e91,11,2,10,"2020-03-18 22:17:59"
7001b2,421e91,12,1,11,"2020-03-18 22:18:43"
7001b2,421e91,13,3,12,"2020-03-18 22:19:12"
b257af,631d53,1,1,1,"2020-03-21 09:20:33"
b257af,631d53,2,1,2,"2020-03-21 09:21:06"
b257af,631d53,3,1,3,"2020-03-21 09:21:11"
b257af,631d53,3,2,4,"2020-03-21 09:22:01"
b257af,631d53,4,1,5,"2020-03-21 09:22:18"
b257af,631d53,5,1,6,"2020-03-21 09:22:27"
b257af,631d53,5,2,7,"2020-03-21 09:23:20"
b257af,631d53,8,1,8,"2020-03-21 09:23:33"
b257af,631d53,8,2,9,"2020-03-21 09:24:23"
b257af,631d53,10,1,10,"2020-03-21 09:24:34"
b257af,631d53,10,2,11,"2020-03-21 09:25:00"
b257af,631d53,11,1,12,"2020-03-21 09:25:34"
b257af,631d53,12,1,13,"2020-03-21 09:26:16"
b257af,631d53,13,3,14,"2020-03-21 09:26:45"
4d8338,bc602e,1,1,1,"2020-01-28 01:35:18"
4d8338,bc602e,2,1,2,"2020-01-28 01:35:25"
4d8338,bc602e,3,1,3,"2020-01-28 01:35:52"
4d8338,bc602e,7,1,4,"2020-01-28 01:36:46"
4d8338,bc602e,7,2,5,"2020-01-28 01:37:32"
4d8338,bc602e,8,1,6,"2020-01-28 01:37:46"
4d8338,bc602e,9,1,7,"2020-01-28 01:38:04"
4d8338,bc602e,10,1,8,"2020-01-28 01:38:28"
4d8338,bc602e,11,1,9,"2020-01-28 01:39:25"
4d8338,bc602e,12,1,10,"2020-01-28 01:39:30"
4d8338,bc602e,13,3,11,"2020-01-28 01:40:17"
444cc6,3fafa4,1,1,1,"2020-02-22 21:19:03"
444cc6,3fafa4,2,1,2,"2020-02-22 21:19:44"
444cc6,3fafa4,4,1,3,"2020-02-22 21:20:20"
444cc6,3fafa4,5,1,4,"2020-02-22 21:20:50"
444cc6,3fafa4,10,1,5,"2020-02-22 21:20:52"
444cc6,3fafa4,10,2,6,"2020-02-22 21:21:24"
7bf686,cbd612,1,1,1,"2020-02-03 18:17:17"
7bf686,cbd612,3,1,2,"2020-02-03 18:18:13"
7bf686,cbd612,4,1,3,"2020-02-03 18:18:39"
7bf686,cbd612,4,2,4,"2020-02-03 18:19:24"
7bf686,cbd612,5,1,5,"2020-02-03 18:19:43"
7bf686,cbd612,7,1,6,"2020-02-03 18:19:58"
7bf686,cbd612,7,2,7,"2020-02-03 18:20:09"
7bf686,cbd612,9,1,8,"2020-02-03 18:20:25"
7bf686,cbd612,9,2,9,"2020-02-03 18:21:13"
7bf686,cbd612,12,1,10,"2020-02-03 18:21:26"
7bf686,cbd612,13,3,11,"2020-02-03 18:21:29"
35d005,aa36be,1,1,1,"2020-03-05 08:45:15"
35d005,aa36be,2,1,2,"2020-03-05 08:45:57"
35d005,aa36be,6,1,3,"2020-03-05 08:46:44"
35d005,aa36be,7,1,4,"2020-03-05 08:47:01"
35d005,aa36be,9,1,5,"2020-03-05 08:47:25"
35d005,aa36be,9,2,6,"2020-03-05 08:48:12"
35d005,aa36be,11,1,7,"2020-03-05 08:48:21"
35d005,aa36be,11,2,8,"2020-03-05 08:48:41"
35d005,aa36be,12,1,9,"2020-03-05 08:49:31"
38f55c,057b67,1,1,1,"2020-02-21 16:47:39"
38f55c,057b67,2,1,2,"2020-02-21 16:48:35"
38f55c,057b67,3,1,3,"2020-02-21 16:48:50"
38f55c,057b67,3,2,4,"2020-02-21 16:49:44"
38f55c,057b67,5,1,5,"2020-02-21 16:50:34"
38f55c,057b67,5,2,6,"2020-02-21 16:51:21"
38f55c,057b67,6,1,7,"2020-02-21 16:51:21"
38f55c,057b67,6,2,8,"2020-02-21 16:51:57"
38f55c,057b67,7,1,9,"2020-02-21 16:52:12"
38f55c,057b67,8,1,10,"2020-02-21 16:53:02"
38f55c,057b67,11,1,11,"2020-02-21 16:53:35"
38f55c,057b67,12,1,12,"2020-02-21 16:53:54"
38f55c,057b67,13,3,13,"2020-02-21 16:54:33"
20b464,ed7524,1,1,1,"2020-03-12 02:59:03"
20b464,ed7524,2,1,2,"2020-03-12 03:00:00"
20b464,ed7524,3,1,3,"2020-03-12 03:00:35"
20b464,ed7524,4,1,4,"2020-03-12 03:01:19"
20b464,ed7524,5,1,5,"2020-03-12 03:01:24"
20b464,ed7524,5,2,6,"2020-03-12 03:02:14"
20b464,ed7524,6,1,7,"2020-03-12 03:03:07"
20b464,ed7524,6,2,8,"2020-03-12 03:03:41"
20b464,ed7524,9,1,9,"2020-03-12 03:04:08"
20b464,ed7524,9,2,10,"2020-03-12 03:04:47"
20b464,ed7524,11,1,11,"2020-03-12 03:05:22"
613ce1,69a6d0,1,1,1,"2020-03-21 03:00:11"
613ce1,69a6d0,2,1,2,"2020-03-21 03:00:39"
613ce1,69a6d0,5,1,3,"2020-03-21 03:01:10"
613ce1,69a6d0,5,2,4,"2020-03-21 03:01:11"
613ce1,69a6d0,7,1,5,"2020-03-21 03:02:11"
613ce1,69a6d0,7,2,6,"2020-03-21 03:02:34"
613ce1,69a6d0,10,1,7,"2020-03-21 03:02:38"
613ce1,69a6d0,10,2,8,"2020-03-21 03:03:03"
613ce1,69a6d0,11,1,9,"2020-03-21 03:03:38"
613ce1,69a6d0,12,1,10,"2020-03-21 03:04:33"
613ce1,69a6d0,13,3,11,"2020-03-21 03:04:39"
11616d,82aae1,1,1,1,"2020-02-23 16:49:27"
11616d,82aae1,2,1,2,"2020-02-23 16:49:56"
11616d,82aae1,4,1,3,"2020-02-23 16:50:36"
11616d,82aae1,4,2,4,"2020-02-23 16:50:54"
11616d,82aae1,5,1,5,"2020-02-23 16:51:39"
11616d,82aae1,6,1,6,"2020-02-23 16:52:12"
11616d,82aae1,6,2,7,"2020-02-23 16:52:27"
11616d,82aae1,7,1,8,"2020-02-23 16:52:35"
11616d,82aae1,7,2,9,"2020-02-23 16:53:01"
11616d,82aae1,9,1,10,"2020-02-23 16:53:57"
11616d,82aae1,9,2,11,"2020-02-23 16:54:48"
11616d,82aae1,10,1,12,"2020-02-23 16:55:43"
11616d,82aae1,11,1,13,"2020-02-23 16:56:26"
11616d,82aae1,12,1,14,"2020-02-23 16:56:54"
11616d,82aae1,13,3,15,"2020-02-23 16:57:50"
70500f,ea7f11,1,1,1,"2020-05-08 01:40:19"
70500f,ea7f11,4,1,2,"2020-05-08 01:41:09"
70500f,ea7f11,5,1,3,"2020-05-08 01:41:59"
70500f,ea7f11,8,1,4,"2020-05-08 01:42:25"
70500f,ea7f11,10,1,5,"2020-05-08 01:43:11"
70500f,ea7f11,10,2,6,"2020-05-08 01:44:09"
70500f,ea7f11,12,1,7,"2020-05-08 01:44:32"
70500f,ea7f11,13,3,8,"2020-05-08 01:45:29"
20f3da,63bd64,1,1,1,"2020-03-08 19:19:38"
20f3da,63bd64,2,1,2,"2020-03-08 19:19:51"
20f3da,63bd64,4,1,3,"2020-03-08 19:20:42"
20f3da,63bd64,6,1,4,"2020-03-08 19:21:28"
20f3da,63bd64,6,2,5,"2020-03-08 19:21:58"
20f3da,63bd64,7,1,6,"2020-03-08 19:22:06"
